Airport_Code,Airport_Name,City_Name,Country_Name,Country_Code,Latitude,Longitude
MLI,Quad-City,Moline,United States,US,41.45,-90.516667
NYG,Quantico Nas,Quantico,United States,US,38.503611,-77.305
JLA,Quartz Creek,Cooper Lodge,United States,US,60.483333,-149.85
RZH,Quartz Hill,Lancaster,United States,US,34.666667,-118
UQE,Queen,Queen,United States,US,58.883333,-158.5
UIL,Quillayute State,Quillayute,United States,US,47.95,-124.566667
MQI,Quincy,Quincy,United States,US,42.25,-71
HSB,Raleigh,Harrisburg,United States,US,37.733333,-88.55
RDU,Raleigh-durham International Airport,"Raleigh/Durham, NC",United States,US,35.877778,-78.7875
TAL,Ralph Calhoun,Tanana,United States,US,-9.266667,161.083333
RMP,Rampart,Rampart,United States,US,65.5,-150.15
RND,Randolph AFB,San Antonio,United States,US,6.233333,-76.733333
RNG,Rangely,Rangely,United States,US,40.094722,-108.760556
RGR,Ranger Municipal,Ranger,United States,US,32.466667,-98.683333
RSP,Raspberry Strait,Raspberry Strait,United States,US,58.166667,-154.833333
RWL,Rawlins,Rawlins,United States,US,41.8,-107.2
RBL,Red Bluff Fss,Red Bluff,United States,US,40.15,-122.25
RDV,Red Devil,Red Devil,United States,US,61.833333,-157.333333
RBD,Redbird,Dallas,United States,US,7.716667,40.916667
RDD,Redding,Redding,United States,US,40.5,-122.3
RWF,Redwood Falls Muni,Redwood Falls,United States,US,44.533333,-95.116667
REE,Reese AFB,Lubbock,United States,US,-18.55,126.75
DAB,Regional,Daytona Beach,United States,US,29.183333,-81.05
FAM,Regional,Farmington,United States,US,37.673333,-90.233889
FSM,Regional,Fort Smith,United States,US,35.333333,-94.366667
PNS,Regional,Pensacola,United States,US,30.466667,-87.183333
RAP,Regional,Rapid City,United States,US,44.033333,-103.05
SHV,Regional,Shreveport,United States,US,32.45,-93.816667
TVF,Regional,Thief River Falls,United States,US,52.883333,-0.3
VLD,Regional,Valdosta,United States,US,30.783333,-83.283333
HIE,Regional,Whitefield,United States,US,44.366667,-71.55
REH,Rehoboth Beach,Rehoboth Beach,United States,US,38.716667,-75.133333
RHV,Reid-hillview,San Jose,United States,US,22.916667,-80.883333
GLD,Renner Field,Goodland,United States,US,39.366667,-101.7
RNO,Reno-Tahoe International,"Reno, NV",United States,US,39.499167,-119.768056
RNZ,Rensselaer,Rensselaer,United States,US,40.95,-87.15
RNT,Renton,"Renton, WA",United States,US,47.493056,-122.215833
EHT,Rentschler,East Hartford,United States,US,41.766667,-72.65
MHS,Rep,Mount Shasta,United States,US,41.316667,-122.316667
FRG,Republic Field,Farmingdale,United States,US,40.733333,-73.416667
RIF,Reynolds,Richfield,United States,US,38.75,-112.1
JXN,Reynolds Municipal,Jackson,United States,US,42.266667,-84.466667
RIE,Rice Lake,Rice Lake,United States,US,45.5,-91.733333
RMG,Richard B Russell,Rome,United States,US,34.35,-85.166667
SUW,Richard I Bong Arpt,Superior,United States,US,46.733333,-92.166667
MSS,Richards Field,Massena,United States,US,44.933333,-74.85
GVW,Richards-Gebaur,Grandview,United States,US,38.883333,-94.533333
RLD,Richland,Richland,United States,US,46.3,-119.3
SDY,Richland Municipal,Sidney,United States,US,47.716667,-104.183333
RIC,Richmond International Airport,"Richmond, VA",United States,US,37.5,-77.316667
RID,Richmond Municipal Airport,"Richmond, IN",United States,US,39.757222,-84.842778
ZRD,Richmond VA Rail,Richmond,United States,US,48.166667,-65.833333
AMA,Rick Husband Amarillo International,"Amarillo, TX",United States,US,35.226389,-101.705833
LCK,Rickenbacker,Columbus,United States,US,40.002778,-82.883333
BDF,Rinkenberger,Bradford,United States,US,41.183333,-89.65
RIR,Riverside Fla-Bob,Riverside,United States,US,-29.666667,30.016667
RAL,Riverside Municipal,Riverside,United States,US,33.95,-117.433333
RIW,Riverton Regional,"Riverton, WY",United States,US,43.064167,-108.459722
ROA,Roanoke Regional Airport,Roanoke,United States,US,37.316667,-79.983333
WVL,Robert Lafleur,Waterville,United States,US,44.533333,-69.666667
RKR,Robert S Kerr,Poteau,United States,US,35.05,-94.616667
SYL,Roberts AAF,San Miguel,United States,US,80,-75.866667
RDM,Roberts Field,Redmond,United States,US,44.25,-121.15
WRB,Robins AFB,Macon,United States,US,50.033333,4.2
RCE,Roche Harbor,Roche Harbor,United States,US,48.616667,-123.116667
ZTE,Rochester NY Rail,Rochester,United States,US,49.916667,-0.966667
JVL,Rock County,Janesville,United States,US,42.616667,-89.033333
RKH,Rock Hill,Rock Hill,United States,US,34.933333,-81.016667
RWI,Rocky Mount-wilson,"Rocky Mount,",United States,US,35.856389,-77.891944
ROG,Rogers,Rogers,United States,US,36.333333,-94.116667
MFR,Rogue Valley International - Medford Airport,Medford,United States,US,42.366667,-122.866667
VIH,Rolla National,Vichy,United States,US,38.316667,-90.833333
RFK,Rollang Field,Anguilla,United States,US,32.966667,-90.833333
DCA,Ronald Reagan Washington National Airport,"Washington, DC",United States,US,38.851944,-77.037778
RFG,Rooke Field,Refugio,United States,US,-41.066667,-72.466667
ROL,Roosevelt,Roosevelt,United States,US,40.3,-109.983333
RSJ,Rosario SPB,Rosario,United States,US,48.633333,-122.85
CRX,Roscoe Turner,Corinth,United States,US,34.9,-88.6
HTL,Roscommon County,Houghton,United States,US,52.333333,-1.716667
STJ,Rosecrans Memorial,St Joseph,United States,US,39.766667,-94.916667
BEH,Ross Field,Benton Harbor,United States,US,42.133333,-86.433333
RTD,Rotunda,Rotunda,United States,US,26.866667,-82.266667
RPX,Roundup,Roundup,United States,US,46.433333,-108.533333
RSX,Rouses Point,Rouses Point,United States,US,44.984722,-73.352222
RWB,Rowan Bay,Rowan Bay,United States,US,56.75,-134.133333
SRW,Rowan County,Salisbury,United States,US,35.633333,-80.516667
MIF,Roy Hurd Memorial,Monahans,United States,US,31.6,-102.9
RBY,Ruby,Ruby,United States,US,64.733333,-155.483333
BYI,Rupert,Rupert,United States,US,42.533333,-113.766667
RSL,Russell,Russell,United States,US,38.883333,-98.85
RSH,Russian SPB,Russian Mission,United States,US,61.783333,-161.333333
RSN,Ruston,Ruston,United States,US,32.516667,-92.616667
RUT,Rutland,Rutland,United States,US,43.533333,-72.95
BTR,Ryan,Baton Rouge,United States,US,30.533333,-91.15
HMT,Ryan Field,Hemet,United States,US,33.75,-116.966667
SMF,Sacramento International,"Sacramento, CA",United States,US,38.7,-121.616667
MHR,Sacramento Mather Airport,"Sacramento, CA",United States,US,38.555278,-121.297222
SAD,Safford,Safford,United States,US,32.85,-109.633333
SGW,Saginaw Bay,Saginaw Bay,United States,US,56.866667,-134.15
SAG,Sagwon,Sagwon,United States,US,69.366667,-148.7
KSM,Saint Marys,Saint Marys,United States,US,62.05,-163.183333
SNP,Saint Paul Island,Saint Paul Island,United States,US,57.166667,-170.216667
SLT,Salida,Salida,United States,US,38.55,-106.033333
SLN,Salina,Salina,United States,US,38.816667,-97.566667
SBO,Salina,Salina,United States,US,39.029167,-111.8375
SNS,Salinas,Salinas,United States,US,36.666667,-121.616667
SMN,Salmon,Salmon,United States,US,45.183333,-113.916667
SLC,Salt Lake City International,"Salt Lake City, UT",United States,US,40.788333,-111.966667
BTF,Salt Lake Skypark,Bountiful,United States,US,40.883333,-111.883333
SAS,Salton City,Salton City,United States,US,33.316667,-115.983333
CTZ,Sampson County,Clinton,United States,US,35,-78.333333
BRY,Samuels Field,"Bardstown, KY",United States,US,37.816667,-85.466667
SAT,San Antonio International,San Antonio,United States,US,29.533333,-98.466667
SQL,San Carlos,San Carlos,United States,US,37.483333,-122.25
SAN,San Diego International Airport,San Diego,United States,US,32.733333,-117.183333
SFO,San Francisco International,"San Francisco, CA",United States,US,37.618889,-122.375
MXC,San Juan County,Monticello,United States,US,37.866667,-109.35
WSJ,San Juan SPB,San Juan,United States,US,57.733333,-153.3
SBP,San Luis County Regional Airport,San Luis Obispo,United States,US,35.236944,-120.641944
JSG,San Rafael H/P,San Rafael,United States,US,8.45,-73.916667
SHN,Sanderson Field,Shelton,United States,US,47.241667,-123.133333
SFM,Sanford,Sanford,United States,US,43.383333,-70.7
SZN,Santa Cruz Island,Santa Barbara,United States,US,-0.883333,-72.5
SAF,Santa Fe,Santa Fe,United States,US,35.616667,-106.083333
SMO,Santa Monica,Santa Monica,United States,US,34.015833,-118.45
SQA,Santa Ynez,Santa Ynez,United States,US,13.816667,39.2
SRQ,Sarasota-Bradenton International Airport,"Sarasota, FL",United States,US,27.395556,-82.554444
WSF,Sarichef,Sarichef,United States,US,31.1,-1.383333
SAV,Savannah/Hilton Head,Savannah,United States,US,32.133333,-81.2
SVA,Savoonga,Savoonga,United States,US,62.7,-170.466667
MQT,Sawyer International,Marquette,United States,US,46.533333,-87.566667
SCH,Schenectady County,"Schenectady, NY",United States,US,42.8525,-73.928889
ZTD,Schenectady Rail,Schenectady,United States,US,50.35,21.383333
SUC,Schloredt,Sundance,United States,US,44.4,-104.366667
GLS,Scholes Field,Galveston,United States,US,29.266667,-94.866667
BFF,Scotts Bluff County,Scottsbluff,United States,US,41.866667,-103.6
SCF,Scottsdale Municipal,Phoenix,United States,US,33.5,-111.933333
BVD,Sea Port,Beaver Inlet,United States,US,53.733333,-166.316667
SYB,Seal Bay,Seal Bay,United States,US,58.166667,-152.5
SRC,Searcy,Searcy,United States,US,35.25,-91.733333
SWO,Searcy Fld,Stillwater,United States,US,36.166667,-97.083333
OGA,Searle Field,Ogallala,United States,US,41.133333,-101.716667
SEA,Seattle-Tacoma International,"Seattle, WA",United States,US,47.448889,-122.309444
SEF,Sebring Regional Airport,"Sebring, Fl",United States,US,27.456389,-81.3425
DMO,Sedalia,Sedalia,United States,US,38.833333,-93.416667
SDX,Sedona,Sedona,United States,US,34.866667,-111.766667
WLK,Selawik,Selawik,United States,US,66.6,-159.983333
SOV,Seldovia,Seldovia,United States,US,59.45,-151.7
SES,Selfield,Selma,United States,US,32.45,-86.95
GUP,Senator Clark,Gallup,United States,US,35.516667,-108.783333
SQV,Sequim Valley Arpt,Sequim,United States,US,48.083333,-123.1
SWD,Seward,Seward,United States,US,60.133333,-149.416667
SHX,Shageluk,Shageluk,United States,US,62.633333,-159.583333
SKK,Shaktoolik,Shaktoolik,United States,US,64.383333,-161.1
NRI,Shangri-la,Shangri-la,United States,US,36.566667,-94.85
LRO,Sharpe AAF,Lathrop,United States,US,36.702778,26.955
TGE,Sharpe Field,Tuskegee,United States,US,46.966667,17.083333
SSC,Shaw AFB,Sumter,United States,US,53.283333,10.9
SMU,Sheep Mountain,Sheep Mountain,United States,US,61.8,-147.666667
MSL,Sheffield,Sheffield,United States,US,34.75,-87.616667
SBX,Shelby,Shelby,United States,US,48.533333,-111.866667
SXP,Sheldon SPB,Sheldon Point,United States,US,62.533333,-164.833333
SYA,Shemya AFB,Shemya,United States,US,52.716667,174.1
SHD,Shenandoah Valley,Staunton,United States,US,38.266667,-78.9
SPS,Sheppard AFB,Wichita Falls,United States,US,33.983333,-98.516667
SHR,Sheridan,Sheridan,United States,US,44.766667,-106.966667
CSM,Sherman,Clinton,United States,US,35.516667,-98.983333
FLV,Sherman AAF,Fort Leavenworth,United States,US,19.833333,-72.5
PWD,Sherwood,Plentywood,United States,US,48.766667,-104.55
SHH,Shishmaref,Shishmaref,United States,US,66.25,-166.05
SAA,Shively Field,Saratoga,United States,US,41.45,-106.8
HCB,Shoal Cove,Shoal Cove,United States,US,55.458333,-131.283333
SOW,Show Low,"Show Low, AZ",United States,US,34.265556,-110.005556
DTN,Shreveport Downtown,"Shreveport, LA",United States,US,32.540278,-93.745
SHG,Shungnak,Shungnak,United States,US,66.883333,-157.05
SNY,Sidney,Sidney,United States,US,41.1,-102.983333
SXY,Sidney,Sidney,United States,US,42.316667,-75.4
JSD,Sikorsky Heliport,"Stratford, CT",United States,US,41.249167,-73.096667
FBG,Simmons AAF,Fort Bragg,United States,US,19.833333,-72.5
EWN,Simmons Nott,New Bern,United States,US,35.066667,-77.05
SUX,Sioux Gateway,Sioux City,United States,US,42.4,-96.383333
SIY,Siskiyou County,Montague,United States,US,41.781389,-122.466389
SIT,Sitka,Sitka,United States,US,57.066667,-135.35
SKJ,Sitkinak Cgs,Sitkinak Island,United States,US,56.533333,-154.133333
MVW,Skagit Regional,Mount Vernon,United States,US,48.416667,-122.333333
PHX,Sky Harbor Intl,Phoenix,United States,US,33.433333,-112.033333
SRU,Skypark,Santa Cruz,United States,US,2.166667,-76.1
SLQ,Sleetmute,Sleetmute,United States,US,61.7,-157.116667
ISN,Sloulin Field Intl,Williston,United States,US,48.183333,-103.65
MAC,Smart,Macon,United States,US,50.033333,4.2
SCJ,Smith Cove,Smith Cove,United States,US,55.4375,-132.341667
SMD,Smith Field,"Fort Wayne, IN",United States,US,41.143333,-85.152778
SLG,Smith Field,Siloam Springs,United States,US,36.183333,-94.533333
INT,Smith-Reynolds,Winston Salem,United States,US,36.133333,-80.219444
MQY,Smyrna,Smyrna,United States,US,35.983333,-86.516667
PAE,Snohomish County,Everett,United States,US,47.919444,-122.283611
ONM,Socorro,Socorro,United States,US,34.05,-106.883333
SXQ,Soldotna,Soldotna,United States,US,60.483333,-151.066667
SOL,Solomon,Solomon,United States,US,64.583333,-164.3
STS,Sonoma County,Santa Rosa,United States,US,38.516667,-122.8
SBN,South Bend Regional,South Bend,United States,US,41.7,-86.316667
GEY,South Big Horn County,Greybull,United States,US,44.516667,-108.083333
TVL,South Lake Tahoe,South Lake Tahoe,United States,US,38.883333,-120
WSN,South Naknek,South Naknek,United States,US,58.7,-157
BRO,South Padre Is. Intl,Brownsville,United States,US,25.916667,-97.416667
NZW,South Weymouth,South Weymouth,United States,US,42.166667,-70.95
VCV,Southern California Logistics,"Victorville, CA",United States,US,34.5975,-117.383056
MDH,Southern Illinois,Carbondale,United States,US,37.783333,-89.25
BCS,Southern Seaplane,Belle Chasse,United States,US,30.05,-90.233333
RSW,Southwest Florida Reg,Fort Myers,United States,US,26.542222,-81.755278
SVW,Sparrevohn AFS,Sparrevohn,United States,US,61.083333,-155.566667
SAR,Sparta Community,Sparta,United States,US,38.116667,-89.7
SPA,"Spartanburg, Downtown Memorial","Spartanburg, SC",United States,US,34.915833,-81.956389
KKI,Spb,Akiachak,United States,US,60.916667,-161.433333
KCN,SPB,Chernofski,United States,US,53.416667,-167.55
EXI,SPB,Excursion Inlet,United States,US,58.416667,-135.433333
FNR,SPB,Funter Bay,United States,US,58.233333,-134.916667
HWI,SPB,Hawk Inlet,United States,US,58.116667,-134.733333
HYL,SPB,Hollis,United States,US,55.483333,-132.65
HYG,SPB,Hydaburg,United States,US,55.2,-132.833333
WHD,SPB,Hyder,United States,US,55.916667,-130.016667
KIB,SPB,Ivanof Bay,United States,US,55.9,-159.483333
KAE,SPB,Kake,United States,US,56.966667,-133.95
KKB,SPB,Kitoi Bay,United States,US,58.183333,-152.35
MTM,SPB,Metlakatla,United States,US,55.133333,-131.583333
WMK,SPB,Meyers Chuck,United States,US,55.733333,-132.2
MPB,SPB,Miami,United States,US,25.775,-80.175
PKA,SPB,Napaskiak,United States,US,60.7,-161.7
PMU,SPB,Paimiut,United States,US,61.966667,-160.233333
PSQ,SPB,Philadelphia,United States,US,29.483333,31.066667
SCM,SPB,Scammon Bay,United States,US,61.866667,-165.583333
WSB,SPB,Steamboat Bay,United States,US,55.55,-133.633333
KTH,SPB,Tikchik,United States,US,27.666667,88.516667
WYB,SPB,Yes Bay,United States,US,55.916667,-131.8
RTL,Spirit Lake,Spirit Lake,United States,US,43.416667,-95.1
SUS,Spirit Of St Louis,St Louis,United States,US,38.662222,-90.651944
OIL,Splane Memorial,"Oil City, PA",United States,US,41.434444,-79.830833
GEG,Spokane International,Spokane,United States,US,47.619722,-117.533889
SPZ,Springdale Muni,Springdale,United States,US,36.183333,-94.133333
SGH,Springfield,Springfield,United States,US,44.633333,-64.85
ZSF,Springfield MA RR,Springfield,United States,US,44.633333,-64.85
SGF,Springfield-Branson Rg,Springfield,United States,US,37.25,-93.383333
UST,St Augustine,St Augustine,United States,US,29.95,-81.333333
PLR,St Clair County,Pell City,United States,US,33.583333,-86.283333
PHN,St Clair County Intl,Port Huron,United States,US,42.9,-82.533333
STG,St George Island,St George Island,United States,US,56.6,-169.533333
SJN,St Johns,St Johns,United States,US,34.518889,-109.3775
OPL,St Landry Parish,Opelousas,United States,US,30.55,-92.1
FPR,St Lucie County,Fort Pierce,United States,US,27.483333,-80.366667
XSM,St Marys,St Marys,United States,US,38.283333,-76.633333
LTW,St Marys County,Leonardtown,United States,US,38.283333,-77.633333
SMK,St Michael,St Michael,United States,US,63.483333,-162.016667
CPS,St. Louis Downtown Airport,"St Louis, Il",United States,US,38.570833,-90.156111
PIE,St. Petersburg-Clearwater International,Clearwater,United States,US,27.910556,-82.6875
ISO,Stallings Field,Kinston,United States,US,35.333333,-77.616667
ZTF,Stamford Rail STN,Westchester County,United States,US,21.65,-72.466667
BDY,State,Bandon,United States,US,43.116667,-124.416667
CHZ,State,Chiloquin,United States,US,42.583333,-121.866667
ESW,State,Easton,United States,US,47.233333,-121.183333
GOL,State,Gold Beach,United States,US,42.416667,-124.416667
HES,State,Hermiston,United States,US,45.85,-119.283333
NPT,State,Newport,United States,US,41.6,-71.416667
REO,State,Rome,United States,US,42.590556,-117.867222
SCB,State,Scribner,United States,US,41.666667,-96.65
VSF,State,Springfield,United States,US,43.333333,-72.516667
TBR,Statesboro-Bulloch County Airport,"Statesboro, GA",United States,US,32.482778,-81.736944
SBS,Steamboat Springs,Steamboat Springs,United States,US,40.516667,-106.866667
WBB,Stebbins,Stebbins,United States,US,63.5,-162.266667
JSL,Steel Pier Hlpt,Atlantic City,United States,US,39.360556,-74.420833
OFK,Stefan Field,Norfolk,United States,US,41.983333,-97.433333
SLJ,Stellar Air Park,Chandler,United States,US,33.319444,-111.9
BKD,Stephens County,Breckenridge,United States,US,32.75,-98.9
STE,Stevens Point,Stevens Point,United States,US,41.433333,20.166667
SVS,Stevens Village,Stevens Village,United States,US,66.033333,-149.1
SWF,Stewart,Newburgh,United States,US,41.5,-74.016667
SSF,Stinson Municipal,San Antonio,United States,US,6.233333,-76.733333
SCK,Stockton Metropolitan Airport,Stockton,United States,US,37.9,-121.25
VLO,Stolport,Vallejo,United States,US,38.116667,-122.233333
SRV,Stony River,Stony River,United States,US,61.783333,-156.583333
SUD,Stroud,Stroud,United States,US,35.733333,-96.65
SSW,Stuart Island,Stuart Island,United States,US,48.7,-123.2
SGT,Stuttgart Municipal,"Stuttgart, AR",United States,US,34.599444,-91.575
FOK,Suffolk County,Westhampton,United States,US,40.833333,-72.616667
SGR,Sugar Land Regional,"Houston, TX",United States,US,29.622222,-95.656667
MSV,Sullivan County Intl,Monticello,United States,US,41.616667,-74.7
SLR,Sulphur Springs,Sulphur Springs,United States,US,33.133333,-95.6
UMM,Summit,Summit,United States,US,63.333333,-149.133333
SUO,Sun River,Sun River,United States,US,-0.533333,-88.55
SUN,Sun Valley,Sun Valley,United States,US,43.5,-114.316667
SVE,Susanville,Susanville,United States,US,40.4,-120.65
GED,Sussex County,Georgetown,United States,US,38.683333,-75.366667
SWW,Sweetwater,Sweetwater,United States,US,32.466667,-100.466667
RKS,Sweetwater County,Rock Springs,United States,US,41.6,-109.066667
SYV,Sylvester,Sylvester,United States,US,31.516667,-83.833333
SYR,Syracuse Hancock International Airport,Syracuse,United States,US,43.116667,-76.116667
PVD,T. F. Green Airport,Providence,United States,US,41.733333,-71.433333
HNE,Tahneta Pass,Tahneta Pass Lodge,United States,US,35.742778,52.508611
TCT,Takotna,Takotna,United States,US,65.983333,-18.55
TKL,Taku SPB,Taku Lodge,United States,US,59.783333,-1.25
TKA,Talkeetna,Talkeetna,United States,US,62.320556,150.093611
ASN,Talladega,Talladega,United States,US,38.6,-0.683333
TLH,Tallahassee Regional Airport,Tallahassee,United States,US,30.396389,-84.350278
TMB,Tamiami,Miami,United States,US,10.016667,-73.65
TPA,Tampa International,Tampa,United States,US,27.975556,-82.533056
TPO,Tanalian Point,Tanalian Point,United States,US,3.711944,-75.469444
TLJ,Tatalina AFS,Tatalina,United States,US,-4.716667,-79.55
TEK,Tatitlek,Tatitlek,United States,US,41.633333,24.95
TWE,Taylor,Taylor,United States,US,56.15,-1.666667
TYZ,Taylor,Taylor,United States,US,56.15,-1.666667
OCF,Taylor Field,Ocala,United States,US,29.166667,-82.216667
JAE,Technology Park,Atlanta,United States,US,9.716667,-82.983333
ANC,Ted Stevens Anchorage International Airport,Anchorage,United States,US,61.174444,-149.996389
MQW,Telfair-Wheeler,Mc Rae,United States,US,17.366667,-88.766667
TLA,Teller,Teller,United States,US,65.240278,-166.339444
TEX,Telluride,Telluride,United States,US,42.095278,8.709722
TKE,Tenakee SPB,Tenakee Springs,United States,US,43.286389,18.933056
HUM,Terrebonne,Houma,United States,US,29.583333,-90.666667
TRL,Terrell Field,Terrell,United States,US,-21.8,121.033333
XSD,Test Range,Tonopah,United States,US,62.2,34.283333
TEB,Teterboro,Teterboro,United States,US,40.85,-74.060833
TEH,Tetlin,Tetlin,United States,US,36.766667,49.5
JOR,The City Heliport,Orange,United States,US,33.791667,-117.875
HBG,The Hattiesburg-Bobby L. Chain Mun.,Hattiesburg,United States,US,19.233333,-72.233333
TRM,Thermal,Thermal,United States,US,46.591111,13.825556
ALX,Thomas C Russell Fld,Alexander City,United States,US,32.933333,-85.95
HEE,Thompson-Robbins,Helena,United States,US,34.583333,-90.666667
THM,Thompsonfield,Thompsonfield,United States,US,50.233333,-1.566667
KTB,Thorne Bay,Thorne Bay,United States,US,-36.777778,174.776944
TNC,Tin City Afs,"Tin City, AK",United States,US,65.563056,-167.921667
TIK,Tinker AFB,Oklahoma City,United States,US,35.414722,-97.386667
FME,Tipton AAF,Fort Meade,United States,US,19.833333,-72.5
TOC,Toccoa,Toccoa,United States,US,42.216667,13.9
GFB,Togiak Fish,Togiak Fish,United States,US,-0.333333,122
TOG,Togiak Village,Togiak Village,United States,US,-0.333333,122
TKJ,Tok,Tok,United States,US,53.333333,6.35
TDZ,Toledo,Toledo,United States,US,6.533333,-75.783333
TOL,Toledo Express,"Toledo, OH",United States,US,41.586944,-83.807778
ITH,Tompkins County,Ithaca,United States,US,42.483333,-76.466667
TPH,Tonopah Arpt,Tonopah,United States,US,38.06,-117.086944
KYO,Topp Of Tampa,Tampa,United States,US,54.433333,23.65
TOA,Torrance Airport,Torrance,United States,US,33.805,-118.343889
TDW,Tradewind,Amarillo,United States,US,35.166667,-101.833333
SUU,Travis AFB,Fairfield,United States,US,5.816667,-54.816667
TRT,Tremonton,Tremonton,United States,US,-7.8,-38.283333
TTN,Trenton Mercer Airport,"Trenton, NJ",United States,US,40.276667,-74.813333
ZTN,Trenton Rail STN,Philadelphia,United States,US,29.483333,31.066667
LNR,Tri County,Lone Rock,United States,US,43.183333,-90.2
PSC,Tri-cities,"Pasco, WA",United States,US,46.264722,-119.119167
TRI,Tri-cities Regional,Blountville,United States,US,36.475278,-82.4075
PPF,Tri-City,Parsons,United States,US,37.333333,-95.5
SBT,Tri-City,San Bernardino,United States,US,34.1,-117.266667
ANQ,Tri-State Steuben Cty,Angola,United States,US,41.633333,-85
HTS,Tri-State/Milton,Huntington,United States,US,38.35,-82.533333
TRH,Trona,Trona,United States,US,35.8125,-117.327222
TTD,Troutdale,Troutdale,United States,US,54.083333,-1.166667
TKF,Truckee-Tahoe,"Truckee, CA",United States,US,39.32,-120.139444
CNW,TSTC Waco Airport,"Waco, TX",United States,US,31.637778,-97.074167
TBC,Tuba City,Tuba City,United States,US,13.466667,-14.2
TUS,Tucson International Airport,"Tucson, AZ",United States,US,32.116111,-110.941111
TCC,Tucumcari,Tucumcari,United States,US,-5.6,-42.65
THA,Tullahoma/William Northern Field,"Tullahoma, TN",United States,US,35.38,-86.246389
TUL,Tulsa International,Tulsa,United States,US,36.198333,-95.888056
TLT,Tuluksak,Tuluksak,United States,US,37.966667,39.533333
WTL,Tuntutuliak,Tuntutuliak,United States,US,13.45,-15.8
TNK,Tununak,Tununak,United States,US,72.033333,-80.916667
TNP,Twentynine Palms,Twentynine Palms,United States,US,52.116667,7.4
TWA,Twin Hills,Twin Hills,United States,US,46.266667,-1.85
TWH,Two Harbors,Catalina Island,United States,US,41.633333,-120.05
TYR,Tyler Pounds Regional Airport,Tyler,United States,US,32.354167,-95.4025
PAM,Tyndall AFB,"Panama City, FL",United States,US,30.07,-85.576389
UGI,Uganik,Uganik,United States,US,57.883333,-153.5
UGB,Ugashik Bay,Pilot Point,United States,US,57.433333,-157.75
UKI,Ukiah,Ukiah,United States,US,39.126667,-123.2
UMT,Umiat,Umiat,United States,US,69.366667,-152.133333
UNS,Umnak,Umnak Island,United States,US,26.8,98.083333
UNK,Unalakleet,Unalakleet,United States,US,63.883333,-160.783333
CMI,University Of Illinois Willard,Champaign,United States,US,40.033333,-88.283333
SCE,University Park,State College,United States,US,40.772222,-77.883333
UOX,University-Oxford,Oxford,United States,US,34.383333,-89.533333
UPP,Upolu Point,Upolu Point,United States,US,20.266667,-155.85
UKT,Upper Bucks,Quakertown,United States,US,40.433333,-75.333333
JLH,US Army Heliport,Arlington Heights,United States,US,-6.3,155.833333
AFF,USAF Academy Airstrip,Colorado Springs,United States,US,38.969722,-104.813056
WWS,USAF Heliport,Wildwood,United States,US,53.616667,-1.25
NDV,USN Heliport,Anacostia,United States,US,12.15,36.366667
ZUA,Utica NNY Rail,Utica,United States,US,37.066667,10.066667
HRL,Valley International,Harlingen,United States,US,26.2,-97.75
TCL,Van De Graaf,"Tuscaloosa, AL",United States,US,33.220556,-87.611389
VNY,Van Nuys,"Los Angeles, CA",United States,US,34.209722,-118.49
QKB,Van Service,Breckenridge,United States,US,-28.833333,22.616667
QCE,Van Service,Copper Mountain,United States,US,49.3,-1.5
QWP,Van Service,Winter Park,United States,US,11.033333,3.65
END,Vance Afb,Enid,United States,US,36.339167,-97.916389
VLA,Vandalia,Vandalia,United States,US,38.95,-89.083333
ZRK,VanGalder Bus Termina,Rockford,United States,US,-32.85,24.166667
VEE,Venetie,Venetie,United States,US,67.016667,-146.416667
VNC,Venice Municipal,"Venice, FL",United States,US,27.071667,-82.440278
OXR,Ventura,Ventura,United States,US,34.2,-119.2
DNV,Vermilion County,"Danville, IL",United States,US,40.199722,-87.595556
VEL,Vernal,"Vernal, UT",United States,US,40.45,-109.516667
VRS,Versailles,Versailles,United States,US,38.434722,-92.816667
VCB,View Cove,View Cove,United States,US,55.080556,-133.016667
KWP,Village SPB,West Point,United States,US,57.766667,-153.55
BFR,Virgil I Grissom Muni,Bedford,United States,US,38.85,-86.483333
VJI,Virginia Highlands,Abingdon,United States,US,-0.616667,-90.883333
BCB,Virginia Tech,Blacksburg,United States,US,37.233333,-80.416667
VIS,Visalia,Visalia,United States,US,36.316667,-119.4
VOK,Volk Field,Camp Douglas,United States,US,43.916667,-90.266667
OTO,Vor,Otto,United States,US,35.072222,-105.935556
LHV,W T Piper Memorial,Lock Haven,United States,US,41.133333,-77.45
WAH,Wahpeton,Wahpeton,United States,US,46.266667,-96.6
WKL,Waikoloa Airport,Waikoloa,United States,US,19.916667,-155.866667
AIN,Wainwright,Wainwright,United States,US,70.633333,-160.033333
WAA,Wales,Wales,United States,US,65.666667,-168.083333
GJT,Walker Field,Grand Junction,United States,US,39.116667,-108.516667
ALW,Walla Walla,Walla Walla,United States,US,46.1,-118.3
WAL,Wallops Flight Center,Chincoteague,United States,US,37.933333,-75.383333
ARG,Walnut Ridge,Walnut Ridge,United States,US,36.116667,-90.916667
DWS,Walt Disney World,Orlando,United States,US,28.400278,-82.438333
GBR,Walter J. Koladza Airport,Great Barrington,United States,US,42.184167,-73.403333
WLM,Waltham,Waltham,United States,US,42.385278,-71.251389
UWA,Ware,Ware,United States,US,42.25,-72.233333
